,Ano,UF,Tv_assinatura,TV_antena_parabolica,Domicilio_com_internet,celular_com_internet,Uso_de_3G_ou_4G,internet_banda_larga,microcomputador,Tablet,outro_equipamento,Renda_mensal
126677,2015,Rio Grande do Sul,Não,Sim,Sim,Sim,Sim ,Não,Não,Não,Não,1000.0
126681,2015,Rio Grande do Sul,Não,Sim,Sim,Sim,Não,Sim ,Sim ,Não,Não,455.0
126684,2015,Rio Grande do Sul,Não,Sim,Sim,Sim,Sim ,Não,Sim ,Não,Não,1500.0
126687,2015,Rio Grande do Sul,Sim,Não,Sim,Sim,Sim ,Sim ,Sim ,Não,Não,3262.0
126688,2015,Rio Grande do Sul,Não,Não,Sim,Sim,Sim ,Sim ,Sim ,Não,Não,505.0
126689,2015,Rio Grande do Sul,Sim,Não,Sim,Sim,Sim ,Sim ,Sim ,Não,Não,1475.0
126692,2015,Rio Grande do Sul,Não,Não,Sim,Sim,Sim ,Sim ,Sim ,Não,Não,3250.0
126693,2015,Rio Grande do Sul,Sim,Sim,Sim,Sim,Não,Sim ,Sim ,Não,Não,491.0
126694,2015,Rio Grande do Sul,Não,Sim,Sim,Sim,Sim ,Não,Não,Não,Não,800.0
126695,2015,Rio Grande do Sul,Sim,Sim,Sim,Sim,Sim ,Não,Não,Não,Não,662.0
126696,2015,Rio Grande do Sul,Não,Não,Sim,Sim,Sim ,Não,Sim ,Não,Não,457.0
126698,2015,Rio Grande do Sul,Sim,Não,Sim,Sim,Sim ,Sim ,Sim ,Não,Não,1241.0
126699,2015,Rio Grande do Sul,Sim,Sim,Sim,Sim,Sim ,Sim ,Sim ,Não,Não,4800.0
126700,2015,Rio Grande do Sul,Não,Não,Sim,Sim,Sim ,Sim ,Sim ,Não,Não,950.0
126701,2015,Rio Grande do Sul,Não,Não,Sim,Não,Não,Sim ,Sim ,Não,Não,0.0
126702,2015,Rio Grande do Sul,Não,Não,Sim,Sim,Sim ,Não,Não,Não,Não,666.0
126703,2015,Rio Grande do Sul,Sim,Sim,Sim,Sim,Sim ,Não,Não,Sim ,Não,317.0
126704,2015,Rio Grande do Sul,Sim,Sim,Sim,Sim,Sim ,Não,Não,Não,Não,1296.0
126705,2015,Rio Grande do Sul,Não,Não,Sim,Sim,Sim ,Não,Sim ,Não,Não,150.0
126708,2015,Rio Grande do Sul,Sim,Sim,Sim,Sim,Sim ,Sim ,Sim ,Não,Não,407.0
126709,2015,Rio Grande do Sul,Não,Não,Sim,Sim,Sim ,Sim ,Não,Não,Não,562.0
126712,2015,Rio Grande do Sul,Não,Não,Sim,Não,Não,Sim ,Sim ,Não,Não,262.0
126713,2015,Rio Grande do Sul,Sim,Sim,Sim,Sim,Sim ,Sim ,Sim ,Não,Não,680.0
126714,2015,Rio Grande do Sul,Não,Não,Sim,Sim,Sim ,Não,Sim ,Não,Não,737.0
126717,2015,Rio Grande do Sul,Não,Não,Sim,Sim,Sim ,Não,Não,Não,Não,425.0
126718,2015,Rio Grande do Sul,Não,Não,Sim,Sim,Sim ,Sim ,Sim ,Não,Não,368.0
126719,2015,Rio Grande do Sul,Não,Não,Sim,Não,Não,Não,Sim ,Não,Não,1800.0
126720,2015,Rio Grande do Sul,Não,Não,Sim,Sim,Sim ,Não,Não,Não,Não,894.0
126722,2015,Rio Grande do Sul,Não,Não,Sim,Sim,Sim ,Não,Não,Não,Não,402.0
126724,2015,Rio Grande do Sul,Não,Não,Sim,Sim,Sim ,Não,Não,Não,Não,100.0
126725,2015,Rio Grande do Sul,Não,Não,Sim,Sim,Sim ,Não,Não,Não,Não,591.0
126726,2015,Rio Grande do Sul,Não,Não,Sim,Sim,Não,Sim ,Sim ,Sim ,Não,591.0
126727,2015,Rio Grande do Sul,Não,Não,Sim,Sim,Sim ,Não,Não,Não,Não,644.0
126728,2015,Rio Grande do Sul,Sim,Não,Sim,Sim,Sim ,Sim ,Sim ,Sim ,Não,1165.0
126729,2015,Rio Grande do Sul,Sim,Não,Sim,Sim,Sim ,Não,Não,Não,Não,422.0
126734,2015,Rio Grande do Sul,Sim,Não,Sim,Sim,Sim ,Sim ,Sim ,Sim ,Não,3697.0
126737,2015,Rio Grande do Sul,Não,Não,Sim,Sim,Não,Sim ,Sim ,Não,Não,525.0
126738,2015,Rio Grande do Sul,Não,Não,Sim,Sim,Sim ,Não,Não,Não,Não,788.0
126742,2015,Rio Grande do Sul,Não,Sim,Sim,Sim,Sim ,Não,Sim ,Não,Não,862.0
126743,2015,Rio Grande do Sul,Não,Sim,Sim,Sim,Sim ,Não,Não,Não,Não,808.0
126751,2015,Rio Grande do Sul,Não,Sim,Sim,Sim,Sim ,Não,Sim ,Não,Não,833.0
126752,2015,Rio Grande do Sul,Não,Não,Sim,Sim,Não,Sim ,Sim ,Não,Não,1600.0
126753,2015,Rio Grande do Sul,Sim,Sim,Sim,Sim,Sim ,Sim ,Sim ,Não,Não,1550.0
126754,2015,Rio Grande do Sul,Não,Não,Sim,Sim,Sim ,Sim ,Sim ,Não,Não,1300.0
126757,2015,Rio Grande do Sul,Sim,Não,Sim,Sim,Sim ,Sim ,Sim ,Não,Não,797.0
126758,2015,Rio Grande do Sul,Sim,Não,Sim,Sim,Sim ,Não,Não,Não,Não,1742.0
126759,2015,Rio Grande do Sul,Não,Não,Sim,Sim,Não,Sim ,Sim ,Não,Não,1929.0
126764,2015,Rio Grande do Sul,Não,Não,Sim,Sim,Não,Sim ,Sim ,Não,Não,1576.0
126768,2015,Rio Grande do Sul,Sim,Não,Sim,Sim,Sim ,Não,Não,Não,Não,1788.0
126770,2015,Rio Grande do Sul,Não,Não,Sim,Sim,Sim ,Não,Sim ,Sim ,Não,262.0
126771,2015,Rio Grande do Sul,Não,Não,Sim,Sim,Não,Sim ,Sim ,Não,Não,2000.0
126773,2015,Rio Grande do Sul,Não,Não,Sim,Sim,Não,Sim ,Sim ,Não,Não,1277.0
126774,2015,Rio Grande do Sul,Não,Não,Sim,Sim,Sim ,Não,Não,Não,Não,400.0
126775,2015,Rio Grande do Sul,Sim,Não,Sim,Sim,Não,Sim ,Sim ,Não,Não,3600.0
126776,2015,Rio Grande do Sul,Sim,Não,Sim,Sim,Sim ,Sim ,Sim ,Não,Não,3500.0
126777,2015,Rio Grande do Sul,Não,Sim,Sim,Não,Não,Sim ,Sim ,Não,Não,500.0
126780,2015,Rio Grande do Sul,Sim,Sim,Sim,Sim,Sim ,Não,Sim ,Sim ,Não,1008.0
126781,2015,Rio Grande do Sul,Não,Não,Sim,Não,Não,Sim ,Sim ,Não,Não,1750.0
126782,2015,Rio Grande do Sul,Não,Não,Sim,Sim,Não,Sim ,Sim ,Não,Não,1400.0
126783,2015,Rio Grande do Sul,Sim,Não,Sim,Sim,Não,Sim ,Sim ,Não,Não,3000.0
126785,2015,Rio Grande do Sul,Sim,Não,Sim,Sim,Não,Sim ,Sim ,Não,Não,2250.0
126787,2015,Rio Grande do Sul,Não,Não,Sim,Sim,Não,Sim ,Sim ,Não,Não,2025.0
126788,2015,Rio Grande do Sul,Sim,Não,Sim,Não,Sim ,Não,Sim ,Sim ,Não,1000.0
126789,2015,Rio Grande do Sul,Não,Não,Sim,Sim,Sim ,Não,Não,Não,Não,1750.0
126790,2015,Rio Grande do Sul,Não,Não,Sim,Sim,Sim ,Não,Sim ,Sim ,Não,1300.0
126793,2015,Rio Grande do Sul,Sim,Não,Sim,Sim,Não,Sim ,Não,Não,Não,1017.0
126794,2015,Rio Grande do Sul,Sim,Não,Sim,Sim,Sim ,Sim ,Sim ,Sim ,Não,2212.0
126796,2015,Rio Grande do Sul,Não,Não,Sim,Sim,Não,Sim ,Sim ,Não,Não,500.0
126797,2015,Rio Grande do Sul,Não,Sim,Sim,Sim,Não,Sim ,Sim ,Não,Não,1750.0
126800,2015,Rio Grande do Sul,Sim,Sim,Sim,Sim,Sim ,Sim ,Sim ,Sim ,Não,3400.0
126802,2015,Rio Grande do Sul,Não,Não,Sim,Sim,Sim ,Não,Não,Sim ,Não,700.0
126806,2015,Rio Grande do Sul,Não,Não,Sim,Sim,Não,Sim ,Sim ,Não,Não,973.0
126807,2015,Rio Grande do Sul,Não,Não,Sim,Sim,Sim ,Sim ,Sim ,Não,Não,3394.0
126808,2015,Rio Grande do Sul,Sim,Sim,Sim,Sim,Sim ,Não,Sim ,Não,Não,1822.0
126809,2015,Rio Grande do Sul,Não,Sim,Sim,Sim,Sim ,Sim ,Sim ,Não,Não,2675.0
126810,2015,Rio Grande do Sul,Sim,Sim,Sim,Sim,Sim ,Não,Sim ,Sim ,Não,3929.0
126813,2015,Rio Grande do Sul,Sim,Sim,Sim,Sim,Sim ,Não,Sim ,Não,Não,1266.0
126815,2015,Rio Grande do Sul,Não,Não,Sim,Sim,Sim ,Não,Não,Não,Não,1175.0
126816,2015,Rio Grande do Sul,Não,Sim,Sim,Sim,Sim ,Não,Sim ,Não,Não,1450.0
126817,2015,Rio Grande do Sul,Não,Sim,Sim,Sim,Sim ,Não,Sim ,Não,Não,800.0
126818,2015,Rio Grande do Sul,Não,Sim,Sim,Sim,Não,Sim ,Sim ,Não,Não,980.0
126819,2015,Rio Grande do Sul,Não,Sim,Sim,Não,Sim ,Não,Sim ,Não,Não,788.0
126820,2015,Rio Grande do Sul,Não,Não,Sim,Sim,Sim ,Sim ,Sim ,Não,Não,466.0
126821,2015,Rio Grande do Sul,Não,Sim,Sim,Sim,Sim ,Sim ,Sim ,Sim ,Não,250.0
126822,2015,Rio Grande do Sul,Não,Sim,Sim,Sim,Não,Sim ,Sim ,Sim ,Não,525.0
126823,2015,Rio Grande do Sul,Sim,Sim,Sim,Não,Não,Sim ,Sim ,Não,Não,2275.0
126824,2015,Rio Grande do Sul,Não,Não,Sim,Sim,Não,Sim ,Sim ,Sim ,Não,1333.0
126825,2015,Rio Grande do Sul,Não,Sim,Sim,Sim,Não,Sim ,Sim ,Sim ,Não,1733.0
126829,2015,Rio Grande do Sul,Sim,Sim,Sim,Sim,Sim ,Sim ,Sim ,Não,Não,1350.0
126833,2015,Rio Grande do Sul,Não,Sim,Sim,Não,Não,Sim ,Sim ,Não,Não,1050.0
126834,2015,Rio Grande do Sul,Não,Sim,Sim,Sim,Não,Sim ,Sim ,Não,Não,900.0
126835,2015,Rio Grande do Sul,Não,Sim,Sim,Sim,Sim ,Sim ,Sim ,Não,Não,800.0
126844,2015,Rio Grande do Sul,Não,Sim,Sim,Não,Não,Sim ,Sim ,Não,Não,1196.0
126845,2015,Rio Grande do Sul,Não,Sim,Sim,Não,Não,Sim ,Sim ,Não,Não,566.0
126846,2015,Rio Grande do Sul,Não,Não,Sim,Não,Não,Sim ,Sim ,Não,Não,1150.0
126848,2015,Rio Grande do Sul,Não,Sim,Sim,Sim,Sim ,Sim ,Sim ,Sim ,Não,940.0
126849,2015,Rio Grande do Sul,Sim,Não,Sim,Sim,Sim ,Não,Sim ,Não,Não,520.0
126850,2015,Rio Grande do Sul,Não,Sim,Sim,Sim,Sim ,Sim ,Sim ,Não,Não,1450.0
126851,2015,Rio Grande do Sul,Não,Sim,Sim,Sim,Sim ,Não,Não,Não,Não,424.0
126852,2015,Rio Grande do Sul,Não,Sim,Sim,Sim,Sim ,Não,Não,Sim ,Não,887.0
126853,2015,Rio Grande do Sul,Sim,Sim,Sim,Sim,Sim ,Sim ,Sim ,Não,Não,1925.0
126854,2015,Rio Grande do Sul,Não,Não,Sim,Sim,Não,Sim ,Sim ,Não,Não,1400.0
126855,2015,Rio Grande do Sul,Não,Sim,Sim,Sim,Não,Sim ,Sim ,Não,Não,320.0
126856,2015,Rio Grande do Sul,Sim,Sim,Sim,Sim,Não,Sim ,Sim ,Não,Não,1100.0
126857,2015,Rio Grande do Sul,Não,Não,Sim,Sim,Não,Sim ,Não,Não,Não,1433.0
126858,2015,Rio Grande do Sul,Não,Não,Sim,Sim,Sim ,Não,Não,Não,Não,376.0
126859,2015,Rio Grande do Sul,Sim,Não,Sim,Sim,Não,Sim ,Sim ,Não,Não,2833.0
126860,2015,Rio Grande do Sul,Sim,Não,Sim,Sim,Não,Sim ,Sim ,Não,Não,1800.0
126861,2015,Rio Grande do Sul,Não,Sim,Sim,Sim,Sim ,Não,Sim ,Não,Não,992.0
126862,2015,Rio Grande do Sul,Sim,Sim,Sim,Sim,Sim ,Sim ,Sim ,Sim ,Não,4875.0
126863,2015,Rio Grande do Sul,Não,Não,Sim,Sim,Não,Sim ,Sim ,Não,Não,633.0
126866,2015,Rio Grande do Sul,Não,Não,Sim,Sim,Não,Sim ,Sim ,Não,Não,4000.0
126868,2015,Rio Grande do Sul,Sim,Sim,Sim,Sim,Sim ,Sim ,Sim ,Não,Não,2166.0
126869,2015,Rio Grande do Sul,Não,Sim,Sim,Não,Não,Sim ,Sim ,Não,Não,6000.0
126870,2015,Rio Grande do Sul,Sim,Sim,Sim,Sim,Sim ,Sim ,Sim ,Sim ,Não,4000.0
126871,2015,Rio Grande do Sul,Não,Não,Sim,Sim,Não,Sim ,Sim ,Não,Não,3200.0
126872,2015,Rio Grande do Sul,Não,Sim,Sim,Sim,Sim ,Sim ,Sim ,Não,Não,1866.0
126874,2015,Rio Grande do Sul,Não,Não,Sim,Não,Não,Não,Sim ,Não,Não,6200.0
126875,2015,Rio Grande do Sul,Sim,Sim,Sim,Sim,Sim ,Não,Sim ,Não,Não,8933.0
126881,2015,Rio Grande do Sul,Não,Sim,Sim,Sim,Sim ,Não,Não,Não,Não,919.0
126884,2015,Rio Grande do Sul,Sim,Sim,Sim,Sim,Sim ,Sim ,Sim ,Não,Não,4970.0
126885,2015,Rio Grande do Sul,Não,Sim,Sim,Sim,Sim ,Sim ,Sim ,Sim ,Não,2850.0
126887,2015,Rio Grande do Sul,Sim,Sim,Sim,Não,Não,Sim ,Sim ,Não,Não,2000.0
126889,2015,Rio Grande do Sul,Não,Sim,Sim,Sim,Sim ,Não,Não,Não,Não,1330.0
126892,2015,Rio Grande do Sul,Sim,Não,Sim,Sim,Sim ,Não,Não,Não,Não,662.0
126905,2015,Rio Grande do Sul,Sim,Não,Sim,Sim,Sim ,Sim ,Sim ,Não,Não,1369.0
126908,2015,Rio Grande do Sul,Não,Sim,Sim,Sim,Não,Sim ,Sim ,Não,Não,1279.0
126910,2015,Rio Grande do Sul,Não,Sim,Sim,Não,Não,Sim ,Sim ,Não,Não,1147.0
126912,2015,Rio Grande do Sul,Não,Sim,Sim,Não,Não,Sim ,Sim ,Não,Não,1000.0
126915,2015,Rio Grande do Sul,Não,Sim,Sim,Não,Não,Sim ,Sim ,Não,Não,1229.0
126916,2015,Rio Grande do Sul,Sim,Sim,Sim,Sim,Sim ,Sim ,Sim ,Não,Não,497.0
126922,2015,Rio Grande do Sul,Sim,Sim,Sim,Não,Não,Sim ,Sim ,Não,Não,1149.0
126927,2015,Rio Grande do Sul,Não,Sim,Sim,Sim,Sim ,Não,Não,Não,Não,606.0
126928,2015,Rio Grande do Sul,Sim,Não,Sim,Sim,Sim ,Sim ,Sim ,Sim ,Não,1719.0
126930,2015,Rio Grande do Sul,Não,Sim,Sim,Não,Não,Sim ,Sim ,Não,Não,1066.0
126933,2015,Rio Grande do Sul,Não,Não,Sim,Sim,Sim ,Sim ,Sim ,Não,Não,6600.0
126935,2015,Rio Grande do Sul,Não,Não,Sim,Não,Não,Sim ,Sim ,Não,Não,1272.0
126937,2015,Rio Grande do Sul,Não,Sim,Sim,Não,Não,Sim ,Sim ,Não,Não,2144.0
126941,2015,Rio Grande do Sul,Sim,Não,Sim,Sim,Não,Sim ,Sim ,Sim ,Não,1125.0
126942,2015,Rio Grande do Sul,Não,Sim,Sim,Sim,Sim ,Não,Não,Não,Não,946.0
126943,2015,Rio Grande do Sul,Sim,Sim,Sim,Sim,Sim ,Sim ,Sim ,Sim ,Não,3777.0
126953,2015,Rio Grande do Sul,Não,Sim,Sim,Não,Não,Sim ,Sim ,Não,Não,1402.0
126955,2015,Rio Grande do Sul,Não,Sim,Sim,Não,Não,Sim ,Sim ,Não,Não,1358.0
126960,2015,Rio Grande do Sul,Não,Sim,Sim,Sim,Sim ,Não,Não,Não,Não,675.0
126968,2015,Rio Grande do Sul,Sim,Não,Sim,Sim,Sim ,Sim ,Sim ,Não,Não,3522.0
126977,2015,Rio Grande do Sul,Não,Não,Sim,Sim,Sim ,Sim ,Sim ,Não,Não,666.0
126978,2015,Rio Grande do Sul,Sim,Não,Sim,Sim,Sim ,Não,Não,Sim ,Não,666.0
126979,2015,Rio Grande do Sul,Sim,Não,Sim,Sim,Sim ,Sim ,Sim ,Não,Não,644.0
126980,2015,Rio Grande do Sul,Não,Sim,Sim,Sim,Não,Sim ,Sim ,Não,Não,4125.0
126981,2015,Rio Grande do Sul,Não,Não,Sim,Sim,Sim ,Sim ,Sim ,Não,Não,1200.0
126982,2015,Rio Grande do Sul,Sim,Não,Sim,Sim,Sim ,Sim ,Sim ,Não,Não,1894.0
126984,2015,Rio Grande do Sul,Não,Não,Sim,Sim,Sim ,Sim ,Sim ,Não,Não,2000.0
126987,2015,Rio Grande do Sul,Não,Não,Sim,Sim,Sim ,Sim ,Sim ,Não,Não,533.0
126988,2015,Rio Grande do Sul,Sim,Não,Sim,Sim,Sim ,Sim ,Sim ,Não,Não,3200.0
126989,2015,Rio Grande do Sul,Não,Não,Sim,Sim,Sim ,Sim ,Sim ,Não,Não,1775.0
126991,2015,Rio Grande do Sul,Sim,Não,Sim,Sim,Sim ,Sim ,Sim ,Não,Não,1463.0
126992,2015,Rio Grande do Sul,Sim,Não,Sim,Sim,Sim ,Sim ,Sim ,Sim ,Não,2825.0
126993,2015,Rio Grande do Sul,Não,Não,Sim,Sim,Sim ,Sim ,Sim ,Não,Não,1300.0
126996,2015,Rio Grande do Sul,Não,Não,Sim,Sim,Sim ,Sim ,Sim ,Não,Não,925.0
126999,2015,Rio Grande do Sul,Sim,Não,Sim,Sim,Sim ,Sim ,Sim ,Não,Não,858.0
127000,2015,Rio Grande do Sul,Sim,Não,Sim,Sim,Sim ,Sim ,Sim ,Não,Não,262.0
127001,2015,Rio Grande do Sul,Não,Não,Sim,Sim,Sim ,Sim ,Sim ,Não,Não,850.0
127002,2015,Rio Grande do Sul,Sim,Não,Sim,Sim,Sim ,Sim ,Sim ,Sim ,Não,1150.0
127008,2015,Rio Grande do Sul,Não,Não,Sim,Sim,Sim ,Não,Não,Não,Não,555.0
127011,2015,Rio Grande do Sul,Não,Não,Sim,Sim,Não,Sim ,Não,Não,Não,3000.0
127012,2015,Rio Grande do Sul,Não,Não,Sim,Sim,Sim ,Sim ,Sim ,Não,Não,2500.0
127014,2015,Rio Grande do Sul,Sim,Sim,Sim,Sim,Sim ,Sim ,Sim ,Não,Não,1200.0
127018,2015,Rio Grande do Sul,Não,Não,Sim,Sim,Sim ,Não,Não,Não,Não,519.0
127019,2015,Rio Grande do Sul,Sim,Não,Sim,Sim,Sim ,Sim ,Não,Não,Não,850.0
127024,2015,Rio Grande do Sul,Sim,Não,Sim,Não,Sim ,Sim ,Sim ,Não,Não,1519.0
127025,2015,Rio Grande do Sul,Sim,Não,Sim,Sim,Sim ,Não,Sim ,Não,Não,675.0
127028,2015,Rio Grande do Sul,Não,Não,Sim,Sim,Sim ,Sim ,Sim ,Não,Não,729.0
127029,2015,Rio Grande do Sul,Não,Não,Sim,Sim,Sim ,Sim ,Sim ,Não,Não,1250.0
127030,2015,Rio Grande do Sul,Sim,Não,Sim,Sim,Sim ,Sim ,Não,Não,Não,900.0
127033,2015,Rio Grande do Sul,Não,Não,Sim,Sim,Sim ,Não,Não,Não,Não,250.0
127034,2015,Rio Grande do Sul,Sim,Não,Sim,Sim,Sim ,Sim ,Sim ,Não,Não,400.0
127035,2015,Rio Grande do Sul,Sim,Não,Sim,Sim,Sim ,Sim ,Sim ,Não,Não,600.0
127038,2015,Rio Grande do Sul,Sim,Não,Sim,Sim,Sim ,Sim ,Sim ,Não,Não,1062.0
127040,2015,Rio Grande do Sul,Não,Não,Sim,Sim,Sim ,Não,Não,Não,Não,1100.0
127042,2015,Rio Grande do Sul,Sim,Sim,Sim,Sim,Sim ,Não,Não,Não,Não,1475.0
127043,2015,Rio Grande do Sul,Sim,Não,Sim,Sim,Sim ,Sim ,Não,Sim ,Não,366.0
127044,2015,Rio Grande do Sul,Não,Não,Sim,Sim,Sim ,Não,Não,Não,Não,645.0
127045,2015,Rio Grande do Sul,Sim,Não,Sim,Não,Não,Sim ,Sim ,Não,Não,1325.0
127046,2015,Rio Grande do Sul,Sim,Não,Sim,Sim,Sim ,Sim ,Sim ,Não,Não,1496.0
127047,2015,Rio Grande do Sul,Não,Não,Sim,Não,Não,Sim ,Sim ,Não,Não,1039.0
127049,2015,Rio Grande do Sul,Não,Não,Sim,Sim,Sim ,Sim ,Sim ,Não,Não,1985.0
127050,2015,Rio Grande do Sul,Não,Não,Sim,Não,Não,Sim ,Sim ,Não,Não,1300.0
127053,2015,Rio Grande do Sul,Não,Não,Sim,Sim,Sim ,Não,Não,Não,Não,833.0
127054,2015,Rio Grande do Sul,Não,Não,Sim,Sim,Sim ,Não,Não,Não,Não,2100.0
127056,2015,Rio Grande do Sul,Não,Não,Sim,Sim,Sim ,Sim ,Não,Sim ,Não,766.0
127071,2015,Rio Grande do Sul,Sim,Não,Sim,Sim,Sim ,Não,Não,Não,Não,875.0
127073,2015,Rio Grande do Sul,Não,Sim,Sim,Sim,Sim ,Não,Não,Não,Não,863.0
127077,2015,Rio Grande do Sul,Sim,Não,Sim,Não,Não,Sim ,Sim ,Sim ,Não,11000.0
127078,2015,Rio Grande do Sul,Não,Não,Sim,Sim,Sim ,Não,Sim ,Não,Não,2000.0
127079,2015,Rio Grande do Sul,Não,Sim,Sim,Sim,Sim ,Sim ,Sim ,Não,Não,1000.0
127080,2015,Rio Grande do Sul,Não,Não,Sim,Não,Não,Sim ,Sim ,Não,Não,1137.0
127082,2015,Rio Grande do Sul,Não,Sim,Sim,Sim,Sim ,Não,Não,Não,Não,1929.0
127083,2015,Rio Grande do Sul,Sim,Sim,Sim,Sim,Não,Sim ,Sim ,Não,Não,431.0
127085,2015,Rio Grande do Sul,Sim,Não,Sim,Sim,Não,Sim ,Sim ,Sim ,Não,1117.0
127086,2015,Rio Grande do Sul,Não,Sim,Sim,Sim,Sim ,Não,Não,Não,Não,894.0
127087,2015,Rio Grande do Sul,Não,Sim,Sim,Sim,Sim ,Não,Não,Não,Não,903.0
127088,2015,Rio Grande do Sul,Sim,Não,Sim,Sim,Não,Sim ,Sim ,Não,Não,1547.0
127089,2015,Rio Grande do Sul,Não,Não,Sim,Sim,Não,Sim ,Sim ,Não,Não,800.0
127090,2015,Rio Grande do Sul,Não,Não,Sim,Sim,Não,Sim ,Sim ,Não,Não,1200.0
127091,2015,Rio Grande do Sul,Não,Sim,Sim,Sim,Não,Sim ,Sim ,Não,Não,960.0
127093,2015,Rio Grande do Sul,Sim,Não,Sim,Sim,Sim ,Sim ,Sim ,Não,Não,1600.0
127094,2015,Rio Grande do Sul,Sim,Não,Sim,Sim,Não,Sim ,Sim ,Não,Não,1126.0
127096,2015,Rio Grande do Sul,Sim,Não,Sim,Sim,Sim ,Não,Sim ,Não,Não,896.0
127098,2015,Rio Grande do Sul,Sim,Não,Sim,Sim,Sim ,Não,Não,Não,Não,666.0
127101,2015,Rio Grande do Sul,Não,Sim,Sim,Sim,Sim ,Não,Sim ,Não,Não,436.0
127104,2015,Rio Grande do Sul,Sim,Sim,Sim,Sim,Sim ,Sim ,Sim ,Não,Não,1572.0
127105,2015,Rio Grande do Sul,Sim,Sim,Sim,Sim,Sim ,Sim ,Sim ,Não,Não,3400.0
127106,2015,Rio Grande do Sul,Sim,Não,Sim,Sim,Não,Sim ,Sim ,Não,Não,1800.0
127107,2015,Rio Grande do Sul,Não,Não,Sim,Não,Não,Sim ,Sim ,Sim ,Não,1550.0
127111,2015,Rio Grande do Sul,Não,Sim,Sim,Não,Não,Sim ,Sim ,Não,Não,1094.0
127114,2015,Rio Grande do Sul,Não,Sim,Sim,Sim,Sim ,Sim ,Sim ,Sim ,Não,850.0
127116,2015,Rio Grande do Sul,Não,Sim,Sim,Não,Não,Sim ,Sim ,Não,Não,1231.0
127118,2015,Rio Grande do Sul,Sim,Não,Sim,Sim,Sim ,Sim ,Sim ,Não,Não,1033.0
127119,2015,Rio Grande do Sul,Não,Sim,Sim,Sim,Sim ,Não,Não,Não,Não,700.0
127122,2015,Rio Grande do Sul,Não,Sim,Sim,Sim,Sim ,Sim ,Sim ,Não,Não,1228.0
127123,2015,Rio Grande do Sul,Sim,Sim,Sim,Não,Sim ,Sim ,Sim ,Sim ,Não,2493.0
127128,2015,Rio Grande do Sul,Não,Não,Sim,Sim,Sim ,Sim ,Não,Não,Não,1300.0
127129,2015,Rio Grande do Sul,Não,Não,Sim,Sim,Sim ,Sim ,Sim ,Não,Não,976.0
127136,2015,Rio Grande do Sul,Não,Sim,Sim,Sim,Sim ,Sim ,Sim ,Não,Não,1069.0
127137,2015,Rio Grande do Sul,Não,Não,Sim,Sim,Sim ,Sim ,Sim ,Não,Não,410.0
127141,2015,Rio Grande do Sul,Não,Não,Sim,Sim,Sim ,Não,Não,Não,Não,1300.0
127142,2015,Rio Grande do Sul,Sim,Não,Sim,Sim,Sim ,Sim ,Sim ,Não,Não,500.0
127146,2015,Rio Grande do Sul,Não,Sim,Sim,Sim,Sim ,Sim ,Sim ,Não,Não,1650.0
127148,2015,Rio Grande do Sul,Sim,Não,Sim,Sim,Sim ,Sim ,Sim ,Sim ,Não,1200.0
127151,2015,Rio Grande do Sul,Não,Sim,Sim,Sim,Sim ,Sim ,Sim ,Sim ,Não,1022.0
127153,2015,Rio Grande do Sul,Sim,Não,Sim,Sim,Sim ,Sim ,Sim ,Não,Não,1450.0
127154,2015,Rio Grande do Sul,Não,Não,Sim,Sim,Sim ,Não,Não,Não,Não,875.0
127156,2015,Rio Grande do Sul,Não,Sim,Sim,Sim,Sim ,Sim ,Sim ,Não,Não,660.0
127157,2015,Rio Grande do Sul,Não,Não,Sim,Sim,Sim ,Sim ,Sim ,Não,Não,1029.0
127158,2015,Rio Grande do Sul,Não,Sim,Sim,Sim,Sim ,Sim ,Sim ,Não,Não,2320.0
127165,2015,Rio Grande do Sul,Sim,Não sabe,Sim,Não,Não,Sim ,Sim ,Não,Não,2483.0
127166,2015,Rio Grande do Sul,Sim,Sim,Sim,Sim,Sim ,Não,Não,Não,Não,1779.0
127169,2015,Rio Grande do Sul,Não,Sim,Sim,Sim,Sim ,Não,Não,Não,Não,3000.0
127181,2015,Rio Grande do Sul,Sim,Não,Sim,Não,Não,Sim ,Sim ,Não,Não,1500.0
127183,2015,Rio Grande do Sul,Não,Sim,Sim,Sim,Não,Sim ,Sim ,Não,Não,966.0
127194,2015,Rio Grande do Sul,Sim,Sim,Sim,Sim,Não,Sim ,Sim ,Não,Não,1218.0
127195,2015,Rio Grande do Sul,Não,Não,Sim,Sim,Sim ,Não,Não,Não,Não,1400.0
127196,2015,Rio Grande do Sul,Sim,Sim,Sim,Sim,Sim ,Não,Não,Não,Não,467.0
127197,2015,Rio Grande do Sul,Não,Não,Sim,Sim,Sim ,Não,Não,Não,Não,283.0
127198,2015,Rio Grande do Sul,Não,Não,Sim,Sim,Não,Sim ,Sim ,Não,Não,1188.0
127200,2015,Rio Grande do Sul,Não,Não,Sim,Sim,Sim ,Não,Sim ,Não,Não,512.0
127201,2015,Rio Grande do Sul,Não,Não,Sim,Sim,Sim ,Não,Não,Não,Não,829.0
127205,2015,Rio Grande do Sul,Sim,Sim,Sim,Sim,Sim ,Não,Não,Não,Não,460.0
127207,2015,Rio Grande do Sul,Não,Não,Sim,Sim,Não,Sim ,Sim ,Não,Não,700.0
